TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals,Size,Length,MutationScore
org.myrobotlab.kinematics.IKEngine,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9209777844192071,688,667,35,91,0.44142259414225943
org.myrobotlab.codec.json.JsonSerializationException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6,1,2,1.0
org.myrobotlab.codec.json.JsonDeserializationException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6,1,2,1.0
org.myrobotlab.codec.serial.HexCodec,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8430377492877493,195,175,20,207,0.018518518518518517
org.myrobotlab.codec.ForeignProcessUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7433888691953208,163,124,17,18,0.36538461538461536
org.myrobotlab.codec.ClassUtil,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8489239926739927,141,120,10,17,0.7714285714285715
org.myrobotlab.document.workflow.WorkflowMessage,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,46,46,8,22,1.0
org.myrobotlab.document.Document,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8399236787394682,367,332,33,96,0.34234234234234234
org.myrobotlab.document.Classification,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8517583891630803,266,203,31,90,0.42592592592592593
org.myrobotlab.document.ClassSet,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333333,81,80,6,26,0.45454545454545453
org.myrobotlab.document.xml.RecordingInputStream,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9002113526570048,249,225,31,126,0.8608695652173913
org.myrobotlab.document.Classifications,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8611111111111112,93,80,12,53,0.7777777777777778
org.myrobotlab.document.transformer.UniqueFieldValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8680555555555556,65,58,9,25,0.0
org.myrobotlab.document.transformer.ConfigUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8714285714285714,34,28,5,47,0.0
org.myrobotlab.document.transformer.RenameFields,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8229166666666666,74,64,9,49,0.4166666666666667
org.myrobotlab.document.transformer.DivideValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.610761311417462,143,77,7,27,0.08333333333333333
org.myrobotlab.document.transformer.CastValuesToDouble,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7864989177489178,83,69,8,23,0.45
org.myrobotlab.document.transformer.NormalizeFieldNames,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8333333333333334,62,55,6,19,0.0
org.myrobotlab.document.transformer.MathValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3339413875598086,129,32,5,11,0.0
org.myrobotlab.document.transformer.WorkflowConfiguration,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8758741258741258,124,110,15,36,0.9615384615384616
org.myrobotlab.document.transformer.DictionaryLookup,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.613960113960114,142,80,9,36,0.1111111111111111
org.myrobotlab.document.transformer.RegexExtractor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7960625224695231,184,146,18,67,0.3225806451612903
org.myrobotlab.document.transformer.DeleteField,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8680555555555556,58,51,10,28,0.3333333333333333
org.myrobotlab.document.transformer.DictionaryLoader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5893429487179487,76,38,4,8,0.25
org.myrobotlab.document.transformer.RenameField,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.80325311942959,67,57,7,22,0.25
org.myrobotlab.document.transformer.StageConfiguration,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,82,82,12,28,0.6
org.myrobotlab.document.transformer.AbstractStage,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5833333333333334,25,12,4,11,0.0
org.myrobotlab.document.transformer.CreateStaticTeaser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5858730158730159,116,59,9,28,0.023809523809523808
org.myrobotlab.document.transformer.ConnectorConfig,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.859375,38,31,8,14,1.0
org.myrobotlab.document.transformer.XPathExtractor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8013184993023703,310,245,30,109,0.5454545454545454
org.myrobotlab.document.transformer.TruncateFieldValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9002976190476191,145,136,22,78,0.4642857142857143
org.myrobotlab.document.transformer.FormatDate,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8075,91,79,8,30,0.26666666666666666
org.myrobotlab.document.transformer.ZipFieldValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5073263888888889,79,36,6,16,0.04
org.myrobotlab.document.transformer.DropDocument,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7913752913752914,61,50,7,25,0.5
org.myrobotlab.document.transformer.SetStaticFieldValue,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7905866778149387,89,72,13,34,0.3333333333333333
org.myrobotlab.document.transformer.JoinFieldValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8229166666666666,53,43,8,23,0.4
org.myrobotlab.document.transformer.ParseDate,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.536525974025974,120,55,8,26,0.13636363636363635
org.myrobotlab.document.transformer.SumValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3775318979266348,124,34,6,15,0.030303030303030304
org.myrobotlab.document.transformer.CopyField,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8541666666666666,57,51,8,23,0.2857142857142857
org.myrobotlab.document.transformer.Configuration,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9406672297297297,222,211,40,128,0.7391304347826086
org.myrobotlab.document.transformer.FetchURI,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8497023809523809,94,77,13,36,0.625
org.myrobotlab.document.transformer.MultiplyValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3771976733277043,125,34,6,15,0.029411764705882353
org.myrobotlab.document.transformer.JSoupExtractor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8367132867132867,110,93,17,48,0.7272727272727273
org.myrobotlab.document.transformer.CastValuesToInt,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7837995337995338,78,63,9,29,0.36363636363636365
org.myrobotlab.document.transformer.LowercaseFieldNames,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8020833333333334,42,35,5,13,0.25
org.myrobotlab.process.GitHubContent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.process.GitHubRelease,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.reflection.Reflector,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8021559378468368,195,154,16,30,0.56
org.myrobotlab.openni.PVector,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9025146906325614,1632,1527,153,395,0.7105263157894737
org.myrobotlab.openni.PMatrix3D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.900184497221878,749,720,91,218,0.13057896918612685
org.myrobotlab.openni.OpenNiData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.openni.Skeleton,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,21,21,1,1,1.0
org.myrobotlab.image.Convert,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6468452380952381,293,169,9,18,0.5037037037037037
org.myrobotlab.image.Algorithm,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8453249809813618,648,547,14,51,0.26778242677824265
org.myrobotlab.image.ColoredPoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8758410973084886,142,125,12,29,0.8695652173913043
org.myrobotlab.image.SerializableImage,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8244010368061517,330,239,26,67,0.38
org.myrobotlab.arduino.BoardInfo,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.983125,172,169,20,78,0.83
org.myrobotlab.arduino.BoardType,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,67,66,14,38,0.8
org.myrobotlab.arduino.DeviceSummary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,27,25,1,2,0.9090909090909091
org.myrobotlab.arduino.virtual.ListNode,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.arduino.virtual.Wire,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,55,53,10,10,1.0
org.myrobotlab.arduino.virtual.Pin,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,74,74,4,5,0.9090909090909091
org.myrobotlab.arduino.virtual.HardwareSerial,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9285714285714286,50,46,7,15,1.0
org.myrobotlab.arduino.virtual.HardwareMotor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,15,15,2,4,1.0
org.myrobotlab.service.interfaces.PinDefinition,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9261276940682815,731,716,66,163,0.9142857142857143
org.myrobotlab.service.interfaces.ServoEvent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,33,31,2,5,0.9230769230769231
org.myrobotlab.service.interfaces.VideoProcessWorker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8902777777777777,64,58,9,31,0.5454545454545454
org.myrobotlab.service.interfaces.ButtonDefinition,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,9,9,1,1,0.0
org.myrobotlab.service.data.Script,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,36,34,2,4,0.6666666666666666
org.myrobotlab.service.data.Pose,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,58,56,2,8,0.7931034482758621
org.myrobotlab.service.data.PinData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,44,42,3,4,0.65
org.myrobotlab.service.data.OledSsd1306Data,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.service.data.SearchResults,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8958333333333334,113,105,14,48,0.9259259259259259
org.myrobotlab.service.data.AbstractData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6,1,2,0.0
org.myrobotlab.service.data.Orientation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9833333333333334,106,102,16,58,0.8
org.myrobotlab.service.data.Classification,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,12,12,1,1,0.0
org.myrobotlab.service.data.Locale,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.863937298603652,427,387,36,83,0.8092105263157895
org.myrobotlab.service.data.Utterance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9484939759036144,496,439,24,93,0.46686746987951805
org.myrobotlab.service.data.Position,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,100,100,6,9,0.0
org.myrobotlab.service.data.LeapData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.service.data.MyoData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,69,67,2,4,0.8333333333333334
org.myrobotlab.service.data.SerialRelayData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,11,11,1,3,0.0
org.myrobotlab.service.data.HttpData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,40,38,2,6,0.75
org.myrobotlab.service.data.ServiceTypeNameResults,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,9,9,1,1,0.0
org.myrobotlab.service.data.AngleData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,27,27,7,20,1.0
org.myrobotlab.service.data.AudioData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9677734375,238,234,19,61,0.9609375
org.myrobotlab.service.data.JoystickData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,25,23,2,4,0.7777777777777778
org.myrobotlab.service.data.AnalogData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.service.data.ServoSpeed,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,10,10,1,2,0.0
org.myrobotlab.service.data.Mpu6050Data,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.625,5,5,1,1,1.0
org.myrobotlab.service.data.ImageData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,17,17,2,2,0.0
org.myrobotlab.service.data.SensorData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,22,22,2,2,0.0
org.myrobotlab.service.data.KinectSensorData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,11,11,1,1,0.2
org.myrobotlab.service.data.LeapHand,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.service.data.TopicChange,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,26,26,1,1,0.0
org.myrobotlab.service.data.Event,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.service.data.ServoMove,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,36,34,1,4,0.7894736842105263
org.myrobotlab.service.data.RangeData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,8,8,1,2,0.0
org.myrobotlab.service.abstracts.AbstractComputerVision,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,4,0,0,0,1.0
org.myrobotlab.service.abstracts.AbstractVideoSource,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,24,0,0,0,0.0
org.myrobotlab.programab.models.Oob,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.programab.models.Mrl,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.programab.models.Template,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.796875,19,11,2,3,0.0
org.myrobotlab.programab.models.Sraix,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.myrobotlab.programab.models.Event,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,90,88,3,8,0.453125
org.myrobotlab.programab.Oob,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.875,10,10,1,2,1.0
org.myrobotlab.programab.Response,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8541666666666666,59,56,4,12,0.5238095238095238
org.myrobotlab.programab.PredicateEvent,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,37,31,2,6,0.75
org.myrobotlab.generics.SlidingWindowList,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.875,39,37,3,9,0.2222222222222222
org.myrobotlab.cv.CVData,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5,28,5,1,1,1.0
org.myrobotlab.cv.TrackingPoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,79,77,4,5,0.5833333333333334
org.myrobotlab.net.NanoHTTPD,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5496427260901751,1240,758,36,143,0.27287319422150885
org.myrobotlab.net.TcpServer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8239081996434938,94,69,4,13,0.0
org.myrobotlab.net.Host,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,42,39,3,9,0.896551724137931
org.myrobotlab.net.SslUtil,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5553921568627451,50,17,5,9,0.0
org.myrobotlab.net.InstallCert,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5764112843520492,348,176,23,66,0.03759398496240601
org.myrobotlab.net.Connection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9546085858585859,149,143,25,62,0.6666666666666666
org.myrobotlab.net.RouteEntry,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,48,46,1,2,0.967741935483871
org.myrobotlab.net.HttpRequest,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6343714103290687,1047,670,93,359,0.1375
org.myrobotlab.net.BareBonesBrowserLaunch,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5638996138996138,92,13,2,2,0.0
org.myrobotlab.cache.LRUCache,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,27,27,3,10,0.8181818181818182
org.myrobotlab.cache.LRUMethodCache,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8025793650793651,87,71,6,15,0.3076923076923077
org.myrobotlab.roomba.RTTTLParser,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8667452368723555,261,237,20,30,0.3813559322033898
org.myrobotlab.roomba.RTTTLPlay,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.49035482258870566,195,25,5,8,0.057971014492753624
org.myrobotlab.roomba.Note,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,66,64,4,12,0.9285714285714286
org.saintandreas.gl.BufferUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8125,289,93,13,13,0.9285714285714286
org.saintandreas.gl.Colors,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,5,5,1,1,1.0
org.saintandreas.gl.Geometry,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5162093341441167,255,143,11,24,0.0
org.saintandreas.gl.shaders.Shader,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.3482316534040672,184,61,5,8,0.0
org.saintandreas.gl.shaders.Attribute,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.65,12,1,1,1,0.0
org.saintandreas.gl.AbstractTransformable,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8998653785239151,333,286,49,145,0.37333333333333335
org.saintandreas.gl.buffers.VertexArray,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4589160839160839,44,14,2,2,0.0
org.saintandreas.gl.buffers.VertexBuffer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.59375,19,11,2,2,0.0
org.saintandreas.gl.buffers.BaseBuffer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7689667103729604,205,153,12,30,0.0
org.saintandreas.gl.buffers.IndexBuffer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.59375,19,11,2,2,0.0
org.saintandreas.gl.IndexedGeometry,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6473684210526316,82,49,6,13,0.0
org.saintandreas.gl.MatrixStack,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8990384615384616,54,43,7,18,1.0
